date,time,target,temp_pred,weather_pred
2023-06-07,11,464.377,0.0,0
2023-06-07,12,464.726,,
2023-06-07,13,462.628,0.0,0
2023-06-07,14,464.051,0.0,0
2023-06-07,15,461.651,,
2023-06-07,16,459.862,0.0,0
2023-06-07,17,454.044,0.0,0
2023-06-07,18,446.41,,
2023-06-07,19,439.922,0.0,0
2023-06-07,20,428.829,0.0,0
2023-06-07,21,425.699,,
2023-06-07,22,432.536,0.0,0
2023-06-07,23,419.137,0.0,0
2023-06-08,0,378.89,,
2023-06-08,1,336.479,0.0,0
2023-06-08,2,313.315,0.0,0
2023-06-08,3,301.458,,
2023-06-08,4,287.377,0.0,0
2023-06-08,5,280.239,0.0,0
2023-06-08,6,293.017,,
2023-06-08,7,332.813,0.0,0
2023-06-08,8,374.059,0.0,0
2023-06-08,9,422.978,,
2023-06-08,10,449.118,0.0,0
2023-06-08,11,464.653,0.0,0
2023-06-08,12,466.632,,
2023-06-08,13,465.945,0.0,0
2023-06-08,14,468.964,0.0,0
2023-06-08,15,466.843,,
2023-06-08,16,475.619,0.0,0
2023-06-08,17,467.482,0.0,0
2023-06-08,18,458.065,,
2023-06-08,19,451.898,0.0,0
2023-06-08,20,439.023,0.0,0
2023-06-08,21,434.049,,
2023-06-08,22,439.928,0.0,0
2023-06-08,23,425.828,0.0,0
2023-06-09,0,382.851,,
2023-06-09,1,340.51,0.0,0
2023-06-09,2,315.096,0.0,0
2023-06-09,3,303.003,,
2023-06-09,4,293.411,0.0,0
2023-06-09,5,284.229,0.0,0
2023-06-09,6,298.352,,
2023-06-09,7,335.757,0.0,0
2023-06-09,8,378.266,0.0,0
2023-06-09,9,426.854,,
2023-06-09,10,450.722,0.0,0
2023-06-09,11,465.819,0.0,0
2023-06-09,12,467.356,,
2023-06-09,13,464.123,0.0,0
2023-06-09,14,465.329,0.0,0
2023-06-09,15,465.084,,
2023-06-09,16,466.03,0.0,0
2023-06-09,17,458.022,0.0,0
2023-06-09,18,449.503,,
2023-06-09,19,441.625,0.0,0
2023-06-09,20,430.337,0.0,0
2023-06-09,21,425.643,,
2023-06-09,22,432.368,0.0,0
2023-06-09,23,416.924,0.0,0
2023-06-10,0,381.155,16.0,облачно
2023-06-10,1,345.494,16.0,облачно
2023-06-10,2,314.269,16.0,облачно
2023-06-10,3,301.763,14.0,ясно
2023-06-10,4,285.193,14.0,ясно
2023-06-10,5,275.025,14.0,ясно
2023-06-10,6,283.465,15.0,ясно
2023-06-10,7,306.335,15.0,ясно
2023-06-10,8,341.345,15.0,ясно
2023-06-10,9,387.405,20.0,"ясно, ветер"
2023-06-10,10,419.575,20.0,"ясно, ветер"
2023-06-10,11,436.633,20.0,"ясно, ветер"
2023-06-10,12,437.512,22.0,"ясно, ветер"
2023-06-10,13,432.895,22.0,"ясно, ветер"
2023-06-10,14,431.107,22.0,"ясно, ветер"
2023-06-10,15,427.148,23.0,"ясно, ветер"
2023-06-10,16,421.753,23.0,"ясно, ветер"
2023-06-10,17,419.645,23.0,"ясно, ветер"
2023-06-10,18,416.232,22.0,"ясно, ветер"
2023-06-10,19,411.773,22.0,"ясно, ветер"
2023-06-10,20,403.514,22.0,"ясно, ветер"
2023-06-10,21,400.758,17.0,ясно
2023-06-10,22,407.059,17.0,ясно
2023-06-10,23,399.778,17.0,ясно
2023-06-11,0,367.859,12.0,ясно
2023-06-11,1,332.928,12.0,ясно
2023-06-11,2,309.169,12.0,ясно
2023-06-11,3,296.291,11.0,ясно
2023-06-11,4,281.657,11.0,ясно
2023-06-11,5,268.716,11.0,ясно
2023-06-11,6,276.497,14.0,ясно
2023-06-11,7,294.826,14.0,ясно
2023-06-11,8,321.79,14.0,ясно
2023-06-11,9,361.459,19.0,"ясно, ветер"
2023-06-11,10,397.424,19.0,"ясно, ветер"
2023-06-11,11,416.525,19.0,"ясно, ветер"
2023-06-11,12,422.385,21.0,"ясно, ветер"
2023-06-11,13,421.874,21.0,"ясно, ветер"
2023-06-11,14,417.67,21.0,"ясно, ветер"
2023-06-11,15,414.693,23.0,"ясно, ветер"
2023-06-11,16,412.45,23.0,"ясно, ветер"
2023-06-11,17,412.518,23.0,"ясно, ветер"
2023-06-11,18,411.968,21.0,"ясно, ветер"
2023-06-11,19,411.351,21.0,"ясно, ветер"
2023-06-11,20,403.979,21.0,"ясно, ветер"
2023-06-11,21,401.817,16.0,ясно
2023-06-11,22,408.299,16.0,ясно
2023-06-11,23,400.657,16.0,ясно
2023-06-12,0,365.348,12.0,ясно
2023-06-12,1,329.542,12.0,ясно
2023-06-12,2,305.424,12.0,ясно
2023-06-12,3,292.344,11.0,ясно
2023-06-12,4,277.395,11.0,ясно
2023-06-12,5,264.819,11.0,ясно
2023-06-12,6,272.746,15.0,ясно
2023-06-12,7,294.228,15.0,ясно
2023-06-12,8,327.498,15.0,ясно
2023-06-12,9,369.24,20.0,"ясно, ветер"
2023-06-12,10,404.175,20.0,"ясно, ветер"
2023-06-12,11,424.763,20.0,"ясно, ветер"
2023-06-12,12,427.521,20.0,"пасм, ветер"
2023-06-12,13,425.783,20.0,"пасм, ветер"
2023-06-12,14,424.027,20.0,"пасм, ветер"
2023-06-12,15,422.155,17.0,"пасм, дождик "
2023-06-12,16,419.775,17.0,"пасм, дождик "
2023-06-12,17,419.659,17.0,"пасм, дождик "
2023-06-12,18,418.072,17.0,пасмурно
2023-06-12,19,414.239,17.0,пасмурно
2023-06-12,20,410.772,17.0,пасмурно
2023-06-12,21,410.763,17.0,пасмурно
2023-06-12,22,414.558,17.0,пасмурно
2023-06-12,23,399.101,17.0,пасмурно
2023-06-13,0,363.328,15.0,облачно
2023-06-13,1,326.669,15.0,облачно
2023-06-13,2,302.775,15.0,облачно
2023-06-13,3,292.701,14.0,облачно
2023-06-13,4,280.587,14.0,облачно
2023-06-13,5,270.401,14.0,облачно
2023-06-13,6,282.919,16.0,облачно
2023-06-13,7,320.109,16.0,облачно
2023-06-13,8,362.151,16.0,облачно
2023-06-13,9,406.703,21.0,облачно
2023-06-13,10,433.593,21.0,облачно
2023-06-13,11,450.237,21.0,облачно
2023-06-13,12,453.243,24.0,облачно
2023-06-13,13,449.597,24.0,облачно
2023-06-13,14,451.478,24.0,облачно
2023-06-13,15,448.883,25.0,обл с пр
2023-06-13,16,452.066,25.0,обл с пр
2023-06-13,17,446.355,25.0,обл с пр
2023-06-13,18,437.909,24.0,облачно
2023-06-13,19,433.342,24.0,облачно
2023-06-13,20,424.587,24.0,облачно
2023-06-13,21,421.654,19.0,облачно
2023-06-13,22,429.872,19.0,облачно
2023-06-13,23,415.699,19.0,облачно
2023-06-14,0,377.536,15.0,облачно
2023-06-14,1,337.52,15.0,облачно
2023-06-14,2,312.68,15.0,облачно
2023-06-14,3,301.639,14.0,облачно
2023-06-14,4,287.576,14.0,облачно
2023-06-14,5,278.591,14.0,облачно
2023-06-14,6,293.563,18.0,облачно
2023-06-14,7,330.337,18.0,облачно
2023-06-14,8,373.345,18.0,облачно
2023-06-14,9,419.438,22.0,облачно
2023-06-14,10,440.935,22.0,облачно
2023-06-14,11,452.534,22.0,облачно
2023-06-14,12,453.606,22.0,облачно
2023-06-14,13,450.202,22.0,облачно
2023-06-14,14,451.636,22.0,облачно
2023-06-14,15,449.482,21.0,"обл, дождик"
2023-06-14,16,451.464,21.0,"обл, дождик"
2023-06-14,17,446.365,21.0,"обл, дождик"
2023-06-14,18,443.411,21.0,облачно
2023-06-14,19,441.168,21.0,облачно
2023-06-14,20,434.355,21.0,облачно
2023-06-14,21,428.98,19.0,облачно
2023-06-14,22,429.662,19.0,облачно
2023-06-14,23,409.644,19.0,облачно
2023-06-15,0,372.821,16.0,пасмурно
2023-06-15,1,336.027,16.0,пасмурно
2023-06-15,2,314.501,16.0,пасмурно
2023-06-15,3,303.165,16.0,пасмурно
2023-06-15,4,290.198,16.0,пасмурно
2023-06-15,5,281.831,16.0,пасмурно
2023-06-15,6,295.279,17.0,пасмурно
2023-06-15,7,331.122,17.0,пасмурно
2023-06-15,8,375.544,17.0,пасмурно
2023-06-15,9,422.06,20.0,"пасм, 37% дождь"
2023-06-15,10,445.298,20.0,"пасм, 37% дождь"
2023-06-15,11,446.677,20.0,"пасм, 37% дождь"
2023-06-15,12,455.203,19.0,"пасм, 71% ливень"
2023-06-15,13,457.236,19.0,"пасм, 71% ливень"
2023-06-15,14,455.113,19.0,"пасм, 71% ливень"
2023-06-15,15,453.404,18.0,"пасм, 73% ливень"
2023-06-15,16,460.955,18.0,"пасм, 73% ливень"
2023-06-15,17,457.486,18.0,"пасм, 73% ливень"
2023-06-15,18,450.853,18.0,"пасм, 59% ливень"
2023-06-15,19,445.617,18.0,"пасм, 59% ливень"
2023-06-15,20,429.816,18.0,"пасм, 59% ливень"
2023-06-15,21,424.743,18.0,облачно
2023-06-15,22,431.311,18.0,облачно
2023-06-15,23,422.08,18.0,облачно
2023-06-16,0,387.526,16.0,обл с пр
2023-06-16,1,343.392,16.0,обл с пр
2023-06-16,2,320.108,16.0,обл с пр
2023-06-16,3,307.423,14.0,обл с пр
2023-06-16,4,294.085,14.0,обл с пр
2023-06-16,5,284.764,14.0,обл с пр
2023-06-16,6,298.534,16.0,пасм
2023-06-16,7,332.617,16.0,пасм
2023-06-16,8,374.534,16.0,пасм
2023-06-16,9,419.993,20.0,обл с пр
2023-06-16,10,447.026,20.0,обл с пр
2023-06-16,11,459.327,20.0,обл с пр
2023-06-16,12,460.572,23.0,"обл с пр, 54%"
2023-06-16,13,456.811,23.0,"обл с пр, 54%"
2023-06-16,14,457.952,23.0,"обл с пр, 54%"
2023-06-16,15,453.487,21.0,"пасм, 39% ливень"
2023-06-16,16,458.6,21.0,"пасм, 39% ливень"
2023-06-16,17,452.985,21.0,"пасм, 39% ливень"
2023-06-16,18,442.713,20.0,"п/обл, 23%"
2023-06-16,19,436.69,20.0,"п/обл, 23%"
2023-06-16,20,425.249,20.0,"п/обл, 23%"
2023-06-16,21,422.533,19.0,"ясно, 21%"
2023-06-16,22,428.256,19.0,"ясно, 21%"
2023-06-16,23,417.333,19.0,"ясно, 21%"
2023-06-17,0,380.594,18.0,"пасм, 23% ливень"
2023-06-17,1,344.948,18.0,"пасм, 23% ливень"
2023-06-17,2,321.851,18.0,"пасм, 23% ливень"
2023-06-17,3,312.216,17.0,"пасм, 42% ливень"
2023-06-17,4,301.426,17.0,"пасм, 42% ливень"
2023-06-17,5,290.413,17.0,"пасм, 42% ливень"
2023-06-17,6,293.056,16.0,"пасм, 54%  ливень"
2023-06-17,7,312.015,16.0,"пасм, 54%  ливень"
2023-06-17,8,341.129,16.0,"пасм, 54%  ливень"
2023-06-17,9,381.051,16.0,"пасм, 51% ливень"
2023-06-17,10,419.124,16.0,"пасм, 51% ливень"
2023-06-17,11,440.064,16.0,"пасм, 51% ливень"
2023-06-17,12,445.966,18.0,"пасм, 77% ливень"
2023-06-17,13,444.972,18.0,"пасм, 77% ливень"
2023-06-17,14,440.122,18.0,"пасм, 77% ливень"
2023-06-17,15,438.032,18.0,"пасм, 52%"
2023-06-17,16,434.502,18.0,"пасм, 52%"
2023-06-17,17,433.686,18.0,"пасм, 52%"
2023-06-17,18,433.181,17.0,"пасм, 30%"
2023-06-17,19,430.824,17.0,"пасм, 30%"
2023-06-17,20,422.684,17.0,"пасм, 30%"
2023-06-17,21,417.99,18.0,"пасм, 31%"
2023-06-17,22,425.599,18.0,"пасм, 31%"
2023-06-17,23,413.693,18.0,"пасм, 31%"
2023-06-18,0,380.922,15.0,пасм
2023-06-18,1,347.492,15.0,пасм
2023-06-18,2,321.909,15.0,пасм
2023-06-18,3,306.448,15.0,пасм
2023-06-18,4,291.624,15.0,пасм
2023-06-18,5,278.544,15.0,пасм
2023-06-18,6,283.318,17.0,пасм
2023-06-18,7,299.934,17.0,пасм
2023-06-18,8,328.368,17.0,пасм
2023-06-18,9,370.638,19.0,"пасм, 21% дождь"
2023-06-18,10,406.294,19.0,"пасм, 21% дождь"
2023-06-18,11,425.215,19.0,"пасм, 21% дождь"
2023-06-18,12,430.989,21.0,"пасм, 22% дождь"
2023-06-18,13,431.072,21.0,"пасм, 22% дождь"
2023-06-18,14,428.121,21.0,"пасм, 22% дождь"
2023-06-18,15,423.356,20.0,"пасм, 24% дождь"
2023-06-18,16,421.744,20.0,"пасм, 24% дождь"
2023-06-18,17,421.039,20.0,"пасм, 24% дождь"
2023-06-18,18,421.442,20.0,"обл с пр, дождь"
2023-06-18,19,421.464,20.0,"обл с пр, дождь"
2023-06-18,20,417.66,20.0,"обл с пр, дождь"
2023-06-18,21,423.906,19.0,обл с пр
2023-06-18,22,428.217,19.0,обл с пр
2023-06-18,23,408.692,19.0,обл с пр
2023-06-19,0,369.969,16.0,п/обл
2023-06-19,1,337.511,16.0,п/обл
2023-06-19,2,313.989,16.0,п/обл
2023-06-19,3,301.97,15.0,обл с пр
2023-06-19,4,288.823,15.0,обл с пр
2023-06-19,5,279.29,15.0,обл с пр
2023-06-19,6,290.028,19.0,обл с пр
2023-06-19,7,327.909,19.0,обл с пр
2023-06-19,8,370.751,19.0,обл с пр
2023-06-19,9,420.136,20.0,"пасм, гроза 19%"
2023-06-19,10,451.054,20.0,"пасм, гроза 19%"
2023-06-19,11,462.945,20.0,"пасм, гроза 19%"
2023-06-19,12,466.411,20.0,"пасм, дождь 51%"
2023-06-19,13,464.516,20.0,"пасм, дождь 51%"
2023-06-19,14,465.156,20.0,"пасм, дождь 51%"
2023-06-19,15,463.758,20.0,"пасм, дождь, 32%"
2023-06-19,16,468.749,20.0,"пасм, дождь, 32%"
2023-06-19,17,461.539,20.0,"пасм, дождь, 32%"
2023-06-19,18,450.859,20.0,п/обл
2023-06-19,19,446.342,20.0,п/обл
2023-06-19,20,434.97,20.0,п/обл
2023-06-19,21,429.567,18.0,п/обл
2023-06-19,22,434.472,18.0,п/обл
2023-06-19,23,426.679,18.0,п/обл
2023-06-20,0,384.038,16.0,облачно
2023-06-20,1,343.307,16.0,облачно
2023-06-20,2,319.142,16.0,облачно
2023-06-20,3,307.736,16.0,облачно
2023-06-20,4,293.416,16.0,облачно
2023-06-20,5,283.944,16.0,облачно
2023-06-20,6,298.024,19.0,облачно
2023-06-20,7,334.272,19.0,облачно
2023-06-20,8,379.84,19.0,облачно
2023-06-20,9,426.584,20.0,облачно
2023-06-20,10,456.183,20.0,облачно
2023-06-20,11,469.36,20.0,облачно
2023-06-20,12,473.078,23.0,облачно
2023-06-20,13,472.57,23.0,облачно
2023-06-20,14,471.154,23.0,облачно
2023-06-20,15,472.415,22.0,обл с пр 
2023-06-20,16,476.843,22.0,обл с пр 
2023-06-20,17,467.225,22.0,обл с пр 
2023-06-20,18,456.351,22.0,ясно
2023-06-20,19,448.615,22.0,ясно
2023-06-20,20,439.448,22.0,ясно
2023-06-20,21,432.473,19.0,ясно
2023-06-20,22,436.413,19.0,ясно
2023-06-20,23,422.944,19.0,ясно
2023-06-21,0,379.07,19.0,"ясно, ощ.+21"
2023-06-21,1,341.837,19.0,"ясно, ощ.+21"
2023-06-21,2,318.526,19.0,"ясно, ощ.+21"
2023-06-21,3,307.247,18.0,"ясно, ощ.+20"
2023-06-21,4,291.736,18.0,"ясно, ощ.+20"
2023-06-21,5,283.743,18.0,"ясно, ощ.+20"
2023-06-21,6,297.453,22.0,"пер.обл., ощ.+23"
2023-06-21,7,336.938,22.0,"пер.обл., ощ.+23"
2023-06-21,8,382.15,22.0,"пер.обл., ощ.+23"
2023-06-21,9,434.503,27.0,ясно
2023-06-21,10,464.319,27.0,ясно
2023-06-21,11,482.593,27.0,ясно
2023-06-21,12,485.829,29.0,пер.обл.
2023-06-21,13,485.423,29.0,пер.обл.
2023-06-21,14,488.974,29.0,пер.обл.
2023-06-21,15,484.796,29.0,пер.обл.
2023-06-21,16,485.89,29.0,пер.обл.
2023-06-21,17,473.74,29.0,пер.обл.
2023-06-21,18,464.563,28.0,пер.обл.
2023-06-21,19,458.258,28.0,пер.обл.
2023-06-21,20,450.483,28.0,пер.обл.
2023-06-21,21,447.495,23.0,"пер.обл., ощ.+25"
2023-06-21,22,446.929,23.0,"пер.обл., ощ.+25"
2023-06-21,23,429.231,23.0,"пер.обл., ощ.+25"
2023-06-22,0,390.697,20.0,"пасмурно, дождь"
2023-06-22,1,349.06,20.0,"пасмурно, дождь"
2023-06-22,2,323.144,20.0,"пасмурно, дождь"
2023-06-22,3,312.598,18.0,"пасмурно, дождь"
2023-06-22,4,299.193,18.0,"пасмурно, дождь"
2023-06-22,5,290.505,18.0,"пасмурно, дождь"
2023-06-22,6,303.613,19.0,облачно
2023-06-22,7,338.926,19.0,облачно
2023-06-22,8,383.268,19.0,облачно
2023-06-22,9,429.285,20.0,облачно
2023-06-22,10,457.453,20.0,облачно
2023-06-22,11,469.819,20.0,облачно
2023-06-22,12,474.42,22.0,пер.обл.
2023-06-22,13,470.139,22.0,пер.обл.
2023-06-22,14,471.81,22.0,пер.обл.
2023-06-22,15,470.779,22.0,пер.обл.
2023-06-22,16,474.642,22.0,пер.обл.
2023-06-22,17,468.202,22.0,пер.обл.
2023-06-22,18,457.498,21.0,ясно
2023-06-22,19,451.284,21.0,ясно
2023-06-22,20,439.833,21.0,ясно
2023-06-22,21,434.701,18.0,ясно
2023-06-22,22,438.045,18.0,ясно
2023-06-22,23,426.793,18.0,ясно
2023-06-23,0,389.976,15.0,пер.обл.
2023-06-23,1,348.106,15.0,пер.обл.
2023-06-23,2,324.211,15.0,пер.обл.
2023-06-23,3,310.81,14.0,облачно
2023-06-23,4,297.442,14.0,облачно
2023-06-23,5,286.953,14.0,облачно
2023-06-23,6,298.787,16.0,облачно
2023-06-23,7,334.359,16.0,облачно
2023-06-23,8,379.693,16.0,облачно
2023-06-23,9,428.324,20.0,облачно
2023-06-23,10,460.154,20.0,облачно
2023-06-23,11,473.028,20.0,облачно
2023-06-23,12,469.942,21.0,"облачно, сев.ветер"
2023-06-23,13,464.907,21.0,"облачно, сев.ветер"
2023-06-23,14,464.94,21.0,"облачно, сев.ветер"
2023-06-23,15,462.873,18.0,"дождь 2,9 мм"
2023-06-23,16,462.848,18.0,"дождь 2,9 мм"
2023-06-23,17,453.712,18.0,"дождь 2,9 мм"
2023-06-23,18,447.537,17.0,"дождь 10,7 мм"
2023-06-23,19,443.02,17.0,"дождь 10,7 мм"
2023-06-23,20,432.865,17.0,"дождь 10,7 мм"
2023-06-23,21,425.741,18.0,"облачно, сл.дождь"
2023-06-23,22,428.275,18.0,"облачно, сл.дождь"
2023-06-23,23,420.223,18.0,"облачно, сл.дождь"
2023-06-24,0,388.593,17.0,"дождь 2,5 мм?"
2023-06-24,1,351.86,17.0,"дождь 2,5 мм?"
2023-06-24,2,325.712,17.0,"дождь 2,5 мм?"
2023-06-24,3,312.399,16.0,"дождь 2,7 мм?"
2023-06-24,4,298.635,16.0,"дождь 2,7 мм?"
2023-06-24,5,286.509,16.0,"дождь 2,7 мм?"
2023-06-24,6,292.299,15.0,"дождь 5,9 мм?"
2023-06-24,7,313.686,15.0,"дождь 5,9 мм?"
2023-06-24,8,345.228,15.0,"дождь 5,9 мм?"
2023-06-24,9,388.673,17.0,"дождь 0,9 мм?"
2023-06-24,10,427.749,17.0,"дождь 0,9 мм?"
2023-06-24,11,447.278,17.0,"дождь 0,9 мм?"
2023-06-24,12,451.132,21.0,облачно
2023-06-24,13,448.624,21.0,облачно
2023-06-24,14,445.111,21.0,облачно
2023-06-24,15,442.933,22.0,облачно
2023-06-24,16,439.118,22.0,облачно
2023-06-24,17,435.761,22.0,облачно
2023-06-24,18,430.809,20.0,облачно
2023-06-24,19,424.574,20.0,облачно
2023-06-24,20,416.424,20.0,облачно
2023-06-24,21,412.505,18.0,облачно
2023-06-24,22,417.722,18.0,облачно
2023-06-24,23,409.602,18.0,облачно
2023-06-25,0,377.204,16.0,пер.обл.
2023-06-25,1,342.449,16.0,пер.обл.
2023-06-25,2,316.852,16.0,пер.обл.
2023-06-25,3,304.542,16.0,пер.обл.
2023-06-25,4,289.852,16.0,пер.обл.
2023-06-25,5,278.675,16.0,пер.обл.
2023-06-25,6,282.191,19.0,пер.обл.
2023-06-25,7,300.364,19.0,пер.обл.
2023-06-25,8,328.215,19.0,пер.обл.
2023-06-25,9,371.396,21.0,пер.обл.
2023-06-25,10,410.842,21.0,пер.обл.
2023-06-25,11,432.996,21.0,пер.обл.
2023-06-25,12,441.97,23.0,пер.обл.
2023-06-25,13,438.064,23.0,пер.обл.
2023-06-25,14,433.163,23.0,пер.обл.
2023-06-25,15,430.305,24.0,пер.обл.
2023-06-25,16,426.529,24.0,пер.обл.
2023-06-25,17,428.236,24.0,пер.обл.
2023-06-25,18,428.859,22.0,пер.обл.
2023-06-25,19,426.743,22.0,пер.обл.
2023-06-25,20,420.211,22.0,пер.обл.
2023-06-25,21,418.624,18.0,пер.обл.
2023-06-25,22,425.359,18.0,пер.обл.
2023-06-25,23,417.348,18.0,пер.обл.
2023-06-26,0,380.299,16.0,малообл.
2023-06-26,1,342.984,16.0,малообл.
2023-06-26,2,317.916,16.0,малообл.
2023-06-26,3,304.878,15.0,малообл.
2023-06-26,4,289.828,15.0,малообл.
2023-06-26,5,280.774,15.0,малообл.
2023-06-26,6,293.591,18.0,малообл.
2023-06-26,7,332.259,18.0,малообл.
2023-06-26,8,378.931,18.0,малообл.
2023-06-26,9,429.678,21.0,малообл.
2023-06-26,10,456.765,21.0,малообл.
2023-06-26,11,471.962,21.0,малообл.
2023-06-26,12,472.89,24.0,малообл.
2023-06-26,13,467.052,24.0,малообл.
2023-06-26,14,469.373,24.0,малообл.
2023-06-26,15,466.966,25.0,малообл.
2023-06-26,16,472.218,25.0,малообл.
2023-06-26,17,465.305,25.0,малообл.
2023-06-26,18,454.727,23.0,малообл.
2023-06-26,19,446.319,23.0,малообл.
2023-06-26,20,436.406,23.0,малообл.
2023-06-26,21,429.639,19.0,малообл.
2023-06-26,22,432.007,19.0,малообл.
2023-06-26,23,420.899,19.0,малообл.
2023-06-27,0,381.538,17.0,облачно
2023-06-27,1,340.461,17.0,облачно
2023-06-27,2,317.985,17.0,облачно
2023-06-27,3,305.624,17.0,"сл.дождь, 0,8 мм"
2023-06-27,4,291.954,17.0,"сл.дождь, 0,8 мм"
2023-06-27,5,283.021,17.0,"сл.дождь, 0,8 мм"
2023-06-27,6,296.819,16.0,"дождь 11,2 мм"
2023-06-27,7,328.369,16.0,"дождь 11,2 мм"
2023-06-27,8,369.564,16.0,"дождь 11,2 мм"
2023-06-27,9,421.955,17.0,"сл.дождь, 1,8 мм"
2023-06-27,10,456.296,17.0,"сл.дождь, 1,8 мм"
2023-06-27,11,470.75,17.0,"сл.дождь, 1,8 мм"
2023-06-27,12,472.639,19.0,пер.обл.
2023-06-27,13,469.939,19.0,пер.обл.
2023-06-27,14,466.18,19.0,пер.обл.
2023-06-27,15,461.616,20.0,пер.обл.
2023-06-27,16,459.93,20.0,пер.обл.
2023-06-27,17,456.301,20.0,пер.обл.
2023-06-27,18,452.687,19.0,пер.обл.
2023-06-27,19,448.646,19.0,пер.обл.
2023-06-27,20,439.416,19.0,пер.обл.
2023-06-27,21,428.436,17.0,пер.обл.
2023-06-27,22,428.866,17.0,пер.обл.
2023-06-27,23,411.051,17.0,пер.обл.
2023-06-28,0,373.844,16.0,облачно
2023-06-28,1,338.63,16.0,облачно
2023-06-28,2,314.439,16.0,облачно
2023-06-28,3,302.874,16.0,облачно
2023-06-28,4,290.104,16.0,облачно
2023-06-28,5,282.018,16.0,облачно
2023-06-28,6,294.717,16.0,"облачно, дождь 0,2мм"
2023-06-28,7,330.14,16.0,"облачно, дождь 0,2мм"
2023-06-28,8,373.44,16.0,"облачно, дождь 0,2мм"
2023-06-28,9,417.327,18.0,"облачно, дождь 0,6мм"
2023-06-28,10,445.237,18.0,"облачно, дождь 0,6мм"
2023-06-28,11,459.124,18.0,"облачно, дождь 0,6мм"
2023-06-28,12,461.442,20.0,"облачно, дождь 0,2мм"
2023-06-28,13,458.382,20.0,"облачно, дождь 0,2мм"
2023-06-28,14,460.144,20.0,"облачно, дождь 0,2мм"
2023-06-28,15,457.8,21.0,облачно
2023-06-28,16,463.979,21.0,облачно
2023-06-28,17,456.36,21.0,облачно
2023-06-28,18,446.558,20.0,пер.обл.
2023-06-28,19,439.883,20.0,пер.обл.
2023-06-28,20,431.945,20.0,пер.обл.
2023-06-28,21,425.192,18.0,облачно
2023-06-28,22,429.582,18.0,облачно
2023-06-28,23,417.927,18.0,облачно
2023-06-29,0,380.078,18.0,пер.обл.
2023-06-29,1,338.114,18.0,пер.обл.
2023-06-29,2,315.924,18.0,пер.обл.
2023-06-29,3,302.909,18.0,пер.обл.
2023-06-29,4,290.014,18.0,пер.обл.
2023-06-29,5,279.081,18.0,пер.обл.
2023-06-29,6,293.758,20.0,пер.обл.
2023-06-29,7,329.804,20.0,пер.обл.
2023-06-29,8,374.804,20.0,пер.обл.
2023-06-29,9,425.927,21.0,"пер.обл., сл.дождь 0,4мм?"
2023-06-29,10,454.855,21.0,"пер.обл., сл.дождь 0,4мм?"
2023-06-29,11,468.538,21.0,"пер.обл., сл.дождь 0,4мм?"
2023-06-29,12,470.224,23.0,"пер.обл., сл.дождь 0,4мм?"
2023-06-29,13,467.969,23.0,"пер.обл., сл.дождь 0,4мм?"
2023-06-29,14,470.233,23.0,"пер.обл., сл.дождь 0,4мм?"
2023-06-29,15,469.369,24.0,пер.обл.
2023-06-29,16,471.732,24.0,пер.обл.
2023-06-29,17,465.342,24.0,пер.обл.
2023-06-29,18,456.455,22.0,малообл.
2023-06-29,19,447.869,22.0,малообл.
2023-06-29,20,438.709,22.0,малообл.
2023-06-29,21,432.539,19.0,ясно
2023-06-29,22,436.05,19.0,ясно
2023-06-29,23,424.829,19.0,ясно
2023-06-30,0,383.049,16.0,ясно
2023-06-30,1,344.809,16.0,ясно
2023-06-30,2,320.442,16.0,ясно
2023-06-30,3,308.486,15.0,ясно
2023-06-30,4,295.442,15.0,ясно
2023-06-30,5,285.941,15.0,ясно
2023-06-30,6,296.633,19.0,ясно
2023-06-30,7,333.081,19.0,ясно
2023-06-30,8,378.591,19.0,ясно
2023-06-30,9,425.951,24.0,пер.обл.
2023-06-30,10,454.605,24.0,пер.обл.
2023-06-30,11,470.749,24.0,пер.обл.
2023-06-30,12,474.024,24.0,пер.обл.
2023-06-30,13,468.664,24.0,пер.обл.
2023-06-30,14,471.222,24.0,пер.обл.
2023-06-30,15,470.591,25.0,пер.обл.
2023-06-30,16,470.062,25.0,пер.обл.
2023-06-30,17,458.18,25.0,пер.обл.
2023-06-30,18,450.036,22.0,"облачно, дождь0,5 мм?"
2023-06-30,19,447.346,22.0,"облачно, дождь0,5 мм?"
2023-06-30,20,439.138,22.0,"облачно, дождь0,5 мм?"
2023-06-30,21,436.456,19.0,"облачно, дождь2,6 мм?"
2023-06-30,22,435.278,19.0,"облачно, дождь2,6 мм?"
2023-06-30,23,416.415,19.0,"облачно, дождь2,6 мм?"
2023-07-01,0,379.562,18.0,"дождь 4,6 мм"
2023-07-01,1,342.159,18.0,"дождь 4,6 мм"
2023-07-01,2,317.022,18.0,"дождь 4,6 мм"
2023-07-01,3,302.813,17.0,"пер.обл., дождь 0,3 мм"
2023-07-01,4,288.196,17.0,"пер.обл., дождь 0,3 мм"
2023-07-01,5,276.292,17.0,"пер.обл., дождь 0,3 мм"
2023-07-01,6,283.999,18.0,малообл.
2023-07-01,7,307.276,18.0,малообл.
2023-07-01,8,341.679,18.0,малообл.
2023-07-01,9,385.499,21.0,ясно
2023-07-01,10,419.815,21.0,ясно
2023-07-01,11,435.166,21.0,ясно
2023-07-01,12,441.65,22.0,пер.облач.
2023-07-01,13,439.023,22.0,пер.облач.
