time,month,day,weather_pred
17,11,12,пасмурно
17,11,13,ясно
17,11,14,п/обл
17,11,15,облачно
17,11,16,ясно
17,11,17,"ясно, ветерок"
17,11,18,"ясно, ветерок"
17,11,19,"пасм, 21%, ветер"
17,11,20,"ясно, ветер"
17,11,21,облачно
17,11,22,"пасм, ветерок, 19%"
17,11,23,пасмурно
17,11,24,пасмурно
17,11,25,пасм
17,11,26,"пасм, 32% снег"
17,11,27,"пасм, 24%, снег"
17,11,28,"пасм, 18%"
17,11,29,"пасм, ветерок"
17,11,30,пасмурно
17,12,1,ясно
17,12,2,ясно
17,12,3,"пасм, ветерок, 58%, снег"
17,12,4,"пасм, ветер, 61% снег"
17,12,5,"пасм, ветер, 24% "
17,12,6,"пасм, 74%"
17,12,7,"пасм, 77% дождь "
17,12,8,"пасм, 46% дождь, ветер"
17,12,9,"обл с пр, 14%"
17,12,10,пасмурно
17,12,11,"пасм, 68% снег, ветер"
17,12,12,"пасм, ветер, 92%"
17,12,13,"пасм, ветер, 74% снег"
17,12,14,ясно
17,12,15,обл с пр
17,12,16,ясно
17,12,17,обл с пр
17,12,18,облачно
17,12,19,"ясно, ветер"
17,12,20,"пасм, ветер, 56% дождь"
17,12,21,"пасм, ветер, 73%  дождь"
17,12,22,"пасм., неб.дождь"
17,12,23,"пасмурно, неб.дождь"
17,12,24,пасмурно
17,12,25,пасмурно
17,12,26,"пасм., возм. дождь"
17,12,27,"пасм., возм. дождь"
17,12,28,"пасм, 74% дождь, ветер"
17,12,29,"пасм, 63% дождь, ветер"
17,12,30,"п/обл, ветер"
17,12,31,"пасм, 85%"
18,1,1,"пасм, ветер, 73%"
18,1,2,"пасм, 65%"
18,1,3,"пасм, 47% ветер"
18,1,4,"пасм, 12%"
18,1,5,"пасм, 70%"
18,1,6,"пасм, 71% снег"
18,1,7,"пасм, 14%"
18,1,8,"пасм, 23% снег с дождем"
18,1,9,"пасм, 72%"
18,1,10,"пасм, 72%"
18,1,11,"пасм, 85% дождь, ветер"
18,1,12,"пасм, 78% дождь"
18,1,13,"пасм, 71%"
18,1,14,"п/обл, 18%"
18,1,15,"пасм, 14% , ветер"
18,1,16,"п/обл, 24%"
18,1,17,"пасм, 71%"
18,1,18,"пасм, 87% д+снег"
18,1,19,"обл с пр, 12%"
18,1,20,"обл с пр, 12%"
18,1,21,"пасм, ветер, д+снег, 76%"
18,1,22,обл с пр
18,1,23,"пасм, 16%"
18,1,24,пасмурно
18,1,25,облачно
18,1,26,"пасм, 61% снег"
18,1,27,пасмурно
18,1,28,облачно
18,1,29,"пасм, 49% д+снег, ветер"
18,1,30,"пасм, 74% д+снег, ветер"
18,1,31,"пасм, ветер, 73% д+снег"
18,2,1,"пасм, 72% дождь, ветер"
18,2,2,"обл, 24%"
18,2,3,"обл с пр, 47% снег"
18,2,4,"п/обл, 5%"
18,2,5,обл с пр
18,2,6,"пасм, 14% снег, ветерок"
18,2,7,"пасм, 12%, ветер"
18,2,8,"пасм, неб.ветерок"
18,2,9,"пасм, ветер"
18,2,10,"п/обл, ветер"
18,2,11,"обл с пр, 37%"
18,2,12,"обл, 42%, неб. ветерок"
18,2,13,"пасм, 14%, ветер"
18,2,14,пасмурно
18,2,15,пасмурно
18,2,16,"пасм, 42% дождь"
18,2,17,"пасм, 97%, ветер"
18,2,18,"обл с пр, шторм"
18,2,19,"п/обл, ветер"
18,2,20,"пасм, ветер, 79% дождь"
18,2,21,"пасм, 51% ветер"
18,2,22,обл с пр
18,2,23,"пасм, 58% дождь+снег"
18,2,24,"пасм, 77%"
18,2,25,"пасм, 71%, д+снег, ветер"
18,2,26,"обл с пр, ветерок"
18,2,27,обл с пр
18,2,28,п/обл
18,3,1,обл с пр
18,3,2,пасмурно
18,3,3,"пасм, ветерок"
18,3,4,"пасм, 24% д+снег, ветер"
18,3,5,"пасм, 18%"
18,3,6,"п/обл, 24%"
18,3,7,"пасм, 68% д+снег, ветер"
18,3,8,"пасм, шт.ветер, 5% снег"
18,3,9,"ясно, 11%"
18,3,10,"п/обл, 77%"
18,3,11,"пасм.,снег/дождь, ветер"
18,3,12,облачно
18,3,13,дождь со снегом
18,3,14,"облачно, ветер, дождь"
18,3,15,пасмурно
18,3,16,ясно
18,3,17,"обл с пр, ветер"
18,3,18,пасмурно
18,3,19,"обл, 24%"
18,3,20,"пасм, 24%"
18,3,21,"ясно, 47%"
18,3,22,"пасм, 74%"
18,3,23,"пасм, 71% ливень, ветер"
18,3,24,"пасм, 85% ветерок"
18,3,25,"пасм, 76% ветерок"
18,3,26,пасмурно
18,3,27,"пасм, ветер"
18,3,28,ясно 19%
18,3,29,"обл, 23% дождь"
18,3,30,"пасм, 77% дождь"
18,3,31,"пасм, 61%"
18,4,1,"обл, ветер"
18,4,2,"п/обл, ветер"
18,4,3,облачно
18,4,4,"пасм, ветер, дождь"
18,4,5,"пасм, ветер,д+сн"
18,4,6,"пасм, ветер, дождь"
18,4,7,"пасм, 76%, ветер"
18,4,8,"обл с пр, 56%, ветер"
18,4,9,"ясно, ветер"
18,4,10,обл с пр
18,4,11,п/обл
18,4,12,ясно
18,4,13,облачно
18,4,14,"пасм, 56%"
18,4,15,"пасм, 42%, ветер"
18,4,16,"п/обл, ветер"
18,4,17,п/обл
18,4,18,п/обл
18,4,19,обл с пр
18,4,20,"пасм, 24%"
18,4,21,"обл, ветерок"
18,4,22,ясно
18,4,23,"пасм, 77%"
18,4,24,"п/обл, 18%"
18,4,25,"пасм, 24%"
18,4,26,малообл
18,4,27,п/обл
18,4,28,ясно
18,4,29,п/обл
18,4,30,ясно
18,5,1,"пасм, 11%"
18,5,2,п/обл
18,5,3,п/обл
18,5,4,облачно
18,5,5,пасмурно
18,5,6,ясно
18,5,7,"обл с пр., 23%"
18,5,8,"п/обл, ветер"
18,5,9,п/обл
18,5,10,"пасм, ветер"
18,5,11,"пасм, 33%, ветерок"
18,5,12,"пасм, 24%"
18,5,13,малообл.
18,5,14,малообл.
18,5,15,малообл.
18,5,16,ясно
18,5,17,малообл.
18,5,18,п/обл
18,5,19,облачно
18,5,20,"пасм, ветер"
18,5,21,"пасм, 24% ветер"
18,5,22,"пасм, 12% "
18,5,23,п/обл
18,5,24,"пасм, 73%  ветер"
18,5,25,"пасм, 68%"
18,5,26,"обл, ветер"
18,5,27,"п/обл, 24%, ветер"
18,5,28,"обл.с пр., ветер, 24%"
18,5,29,"пасм, 35%"
18,5,30,"пасм, 72%"
18,5,31,"ясно, 24%"
18,6,1,"пасм, 60%"
18,6,2,"обл, 18%"
18,6,3,облачно
18,6,4,ясно
18,6,5,ясно
18,6,6,пасмурно
18,6,7,"пасм, 12% гроза"
18,6,8,"пасм, 42%"
18,6,9,"пасм, 78%"
18,6,10,"обл, 14%, ветерок"
18,6,11,ясно
18,6,12,пасмурно
18,6,13,ясно
18,6,14,ясно
18,6,15,п/обл
18,6,16,пасмурно
18,6,17,облачно
18,6,18,ясно
18,6,19,"пасм, 81%"
18,6,20,"пасм, 36%"
18,6,21,"п/обл, 9%, ветер"
18,6,22,п/обл
18,6,23,п/обл
18,6,24,ясно
18,6,25,ясно
18,6,26,ясно
18,6,27,"ясно, ветерок"
18,6,28,"ясно, ветерок"
18,6,29,облачно
18,6,30,"пасм, ливень"
18,7,1,"ясно, ветер"
18,7,2,п/обл
18,7,3,ясно
18,7,4,ясно
18,7,5,"ясно, ветерок"
18,7,6,пер.обл.
18,7,7,облачно
18,7,8,"обл.,возм.дождь 0,6мм"
18,7,9,малообл.
18,7,10,малообл.
18,7,11,пер.обл.
18,7,12,дождь
18,7,13,ясно
18,7,14,обл с пр.
18,7,15,"п/обл, 46%, ветер"
18,7,16,"обл с пр., 47%"
18,7,17,ясно
18,7,18,обл с пр
18,7,19,ясно
18,7,20,ясно
18,7,21,"25, ясно"
18,7,22,ясно
18,7,23,"пасм, 61% ливень"
18,7,24,ясно
18,7,25,ясно
18,7,26,"обл с пр, 21%"
18,7,27,ясно
18,7,28,ясно
18,7,29,ясно
18,7,30,облачно
18,7,31,"пасм, 87% ветер"
18,8,1,ясно
18,8,2,ясно
18,8,3,ясно
18,8,4,"ясно, ветерок"
18,8,5,"обл, 61%"
18,8,6,"ясно, ветер"
18,8,7,ясно
18,8,8,ясно
18,8,9,ясно
18,8,10,обл с пр.
18,8,11,малообл.
18,8,12,ясно
18,8,13,пер.обл.
18,8,14,"пер.обл.,возм.дождь 1,5мм  27%"
18,8,15,облачно
18,8,16,"пер.обл., дождь 1,2мм, гроза 72%"
18,8,17,пер.обл.
18,8,18,ясно
18,8,19,пер.обл.
18,8,20,"обл., дождь 3,7мм 84%"
18,8,21,"пер.обл.,возм.дождь 0,4мм 61%"
18,8,22,облачно 
18,8,23,"пер.обл.,возм.дождь 0,6мм 42%"
18,8,24,"пер.обл., северный ветер"
18,8,25,пер.обл.
18,8,26,малообл.
18,8,27,малообл.
18,8,28,облачно
18,8,29,пер.обл.
18,8,30,облачно
18,8,31,пер.обл.
18,9,1,пер.обл.
18,9,2,пер.обл.
18,9,3,малообл.
18,9,4,пасмурно
18,9,5,ясно
18,9,6,ясно
18,9,7,ясно
18,9,8,"ясно, ветер"
18,9,9,"пасм, 60%"
18,9,10,облачно
18,9,11,ясно
18,9,12,ясно
18,9,13,"ясно, ветер"
18,9,14,обл с пр
18,9,15,"пасм, 24%"
18,9,16,"пасм, 72%, ветер"
18,9,17,"ясно, 39%"
18,9,18,"пасм, 60%"
18,9,19,"обл с пр, 53%, ветер"
18,9,20,"пасм, 68%"
18,9,21,"пасм, 20% дождь"
18,9,22,"ясно, 11%"
18,9,23,ясно
18,9,24,облачно
18,9,25,"обл с пр, ветер, 9%"
18,9,26,"обл, 9%"
18,9,27,"п/обл, ветерок"
18,9,28,пасмурно
18,9,29,обл с пр
18,9,30,"малообл, 35%"
18,10,1,п/обл
18,10,2,обл с пр
18,10,3,"пасм, дождь, ветер"
18,10,4,облачно
18,10,5,малообл.
18,10,6,малообл.
18,10,7,малообл.
18,10,8,"п/обл, ветерок"
18,10,9,облачно
18,10,10,"ясно, ветерок"
18,10,11,"ясно, ветерок"
18,10,12,ясно
18,10,13,"обл, ветерок"
18,10,14,"ясно, 15%"
18,10,15,"обл с пр, 38%"
18,10,16,"пасм, 50%"
18,10,17,"пасм, ветер, 18%"
18,10,18,"пасм, 63%"
18,10,19,"обл с пр, ветер, 14%"
18,10,20,ясно
18,10,21,"обл, ветерок, 61%"
18,10,22,"пасм, 67%"
18,10,23,ясно
18,10,24,"пасм, 61%"
18,10,25,"пасм, 76%"
18,10,26,"пасм, 16%"
18,10,27,п/обл
18,10,28,"пасм, ветер"
18,10,29,"ясно, ветер"
18,10,30,ясно
18,10,31,пасмурно
18,11,1,обл с пр.
18,11,2,"пасм, 49%"
18,11,3,"ясно, ветер"
18,11,4,"пасм, ветер"
18,11,5,"пасм, ветер, 79%"
18,11,6,"ясно, 11%"
18,11,7,"обл с пр, ветерок"
18,11,8,"пасм, ветерок"
18,11,9,"пасм, ветер, 70%"
18,11,10,"обл с пр, 11% , ветер"
18,11,11,"обл, ветер, 24%"
18,11,12,пасмурно
18,11,13,ясно
18,11,14,"обл, ветерок"
18,11,15,обл с пр
18,11,16,облачно
18,11,17,"ясно, ветерок"
18,11,18,"ясно, ветерок"
18,11,19,"пасм, 23%, ветер"
18,11,20,"ясно, ветер"
18,11,21,облачно
18,11,22,"пасм, ветерок, 24%"
18,11,23,пасмурно
18,11,24,пасмурно
18,11,25,"пасм, 5% снег"
18,11,26,"пасм, 24% снег"
18,11,27,"пасм, 24%"
18,11,28,"пасм, 18% ветерок"
18,11,29,"пасм, ветерок"
18,11,30,пасмурно
18,12,1,ясно
18,12,2,ясно
18,12,3,"пасм, ветерок, 51%, снег"
18,12,4,"пасм, ветер, 54% снег"
18,12,5,"пасм, ветер, 24% "
18,12,6,"пасм, 76%"
18,12,7,"пасм, 72% снег с дождем "
18,12,8,"пасм, 74% дождь, ветер"
18,12,9,"обл с пр, 19%"
18,12,10,пасмурно
18,12,11,"пасм, 76% снег, ветер"
18,12,12,"пасм, ветер, 91%"
18,12,13,"пасм, ветер, 72% снег"
18,12,14,"обл, 44%"
18,12,15,ясно
18,12,16,обл с пр
18,12,17,облачно
18,12,18,"ясно, ветер"
18,12,19,"обл, ветер, 39% дождь"
18,12,20,"пасм, 35%"
18,12,21,"пасм, ветер, 74%  дождь"
18,12,22,"пасм., неб.дождь"
18,12,23,"пасмурно, неб.дождь"
18,12,24,пасмурно
18,12,25,пасмурно
18,12,26,"пасм., возм. дождь"
18,12,27,"пасм., возм. дождь"
18,12,28,"пасм, 39% дождь, ветер"
18,12,29,"обл, 53% ветер"
18,12,30,"п/обл, ветер"
18,12,31,"пасм, 84% ветер"
19,1,1,"пасм, ветер, 73%"
19,1,2,"пасм, 65%"
19,1,3,"пасм, 47% ветер"
19,1,4,"пасм, 12%"
19,1,5,"пасм, 70%"
19,1,6,"пасм, 71% снег"
19,1,7,"пасм, 14%"
19,1,8,"пасм, 23% снег с дождем"
19,1,9,"пасм, 72%"
19,1,10,"пасм, 72%"
19,1,11,"пасм, 85% дождь, ветер"
19,1,12,"пасм, 78% дождь"
19,1,13,"пасм, 71%"
19,1,14,"п/обл, 18%"
19,1,15,"пасм, 14% , ветер"
19,1,16,"п/обл, 24%"
19,1,17,"пасм, 71%"
19,1,18,"пасм, 87% д+снег"
19,1,19,"обл с пр, 12%"
19,1,20,"обл с пр, 12%"
19,1,21,"пасм, ветер, д+снег, 76%"
19,1,22,обл с пр
19,1,23,"пасм, 16%"
19,1,24,пасмурно
19,1,25,облачно
19,1,26,"пасм, 61% снег"
19,1,27,пасмурно
19,1,28,облачно
19,1,29,"пасм, 49% д+снег, ветер"
19,1,30,"пасм, 74% д+снег, ветер"
19,1,31,"пасм, ветер, 73% д+снег"
19,2,1,"пасм, 72% дождь, ветер"
19,2,2,"обл, 24%"
19,2,3,"обл с пр, 47% снег"
19,2,4,"п/обл, 5%"
19,2,5,обл с пр
19,2,6,"пасм, 14% снег, ветерок"
19,2,7,"пасм, 12%, ветер"
19,2,8,"пасм, неб.ветерок"
19,2,9,"пасм, ветер"
19,2,10,"п/обл, ветер"
19,2,11,"обл с пр, 37%"
19,2,12,"обл, 42%, неб. ветерок"
19,2,13,"пасм, 14%, ветер"
19,2,14,пасмурно
19,2,15,пасмурно
19,2,16,"пасм, 42% дождь"
19,2,17,"пасм, 97%, ветер"
19,2,18,"обл с пр, шторм"
19,2,19,"п/обл, ветер"
19,2,20,"пасм, ветер, 79% дождь"
19,2,21,"пасм, 51% ветер"
19,2,22,обл с пр
19,2,23,"пасм, 58% дождь+снег"
19,2,24,"пасм, 77%"
19,2,25,"пасм, 71%, д+снег, ветер"
19,2,26,"обл с пр, ветерок"
19,2,27,обл с пр
19,2,28,п/обл
19,3,1,обл с пр
19,3,2,пасмурно
19,3,3,"пасм, ветерок"
19,3,4,"пасм, 24% д+снег, ветер"
19,3,5,"пасм, 18%"
19,3,6,"п/обл, 24%"
19,3,7,"пасм, 68% д+снег, ветер"
19,3,8,"пасм, шт.ветер, 5% снег"
19,3,9,"ясно, 11%"
19,3,10,"п/обл, 77%"
19,3,11,"пасм.,снег/дождь, ветер"
19,3,12,облачно
19,3,13,дождь со снегом
19,3,14,"облачно, ветер, дождь"
19,3,15,пасмурно
19,3,16,ясно
19,3,17,"обл с пр, ветер"
19,3,18,пасмурно
19,3,19,"обл, 24%"
19,3,20,"пасм, 24%"
19,3,21,"ясно, 47%"
19,3,22,"пасм, 74%"
19,3,23,"пасм, 71% ливень, ветер"
19,3,24,"пасм, 85% ветерок"
19,3,25,"пасм, 76% ветерок"
19,3,26,пасмурно
19,3,27,"пасм, ветер"
19,3,28,ясно 19%
19,3,29,"обл, 23% дождь"
19,3,30,"пасм, 77% дождь"
19,3,31,"пасм, 61%"
19,4,1,"обл, ветер"
19,4,2,"п/обл, ветер"
19,4,3,облачно
19,4,4,"пасм, ветер, дождь"
19,4,5,"пасм, ветер,д+сн"
19,4,6,"пасм, ветер, дождь"
19,4,7,"пасм, 76%, ветер"
19,4,8,"обл с пр, 56%, ветер"
19,4,9,"ясно, ветер"
19,4,10,обл с пр
19,4,11,п/обл
19,4,12,ясно
19,4,13,облачно
19,4,14,"пасм, 56%"
19,4,15,"пасм, 42%, ветер"
19,4,16,"п/обл, ветер"
19,4,17,п/обл
19,4,18,п/обл
19,4,19,обл с пр
19,4,20,"пасм, 24%"
19,4,21,"обл, ветерок"
19,4,22,ясно
19,4,23,"пасм, 77%"
19,4,24,"п/обл, 18%"
19,4,25,"пасм, 24%"
19,4,26,малообл
19,4,27,п/обл
19,4,28,ясно
19,4,29,п/обл
19,4,30,ясно
19,5,1,"пасм, 11%"
19,5,2,п/обл
19,5,3,п/обл
19,5,4,облачно
19,5,5,пасмурно
19,5,6,ясно
19,5,7,"обл с пр., 23%"
19,5,8,"п/обл, ветер"
19,5,9,п/обл
19,5,10,"пасм, ветер"
19,5,11,"пасм, 33%, ветерок"
19,5,12,"пасм, 24%"
19,5,13,малообл.
19,5,14,малообл.
19,5,15,малообл.
19,5,16,ясно
19,5,17,малообл.
19,5,18,п/обл
19,5,19,облачно
19,5,20,"пасм, ветер"
19,5,21,"пасм, 24% ветер"
19,5,22,"пасм, 12% "
19,5,23,п/обл
19,5,24,"пасм, 73%  ветер"
19,5,25,"пасм, 68%"
19,5,26,"обл, ветер"
19,5,27,"п/обл, 24%, ветер"
19,5,28,"обл.с пр., ветер, 24%"
19,5,29,"пасм, 35%"
19,5,30,"пасм, 72%"
19,5,31,"ясно, 24%"
19,6,1,"пасм, 60%"
19,6,2,"обл, 18%"
19,6,3,облачно
19,6,4,ясно
19,6,5,ясно
19,6,6,пасмурно
19,6,7,"пасм, 12% гроза"
19,6,8,"пасм, 42%"
19,6,9,"пасм, 78%"
19,6,10,"обл, 14%, ветерок"
19,6,11,ясно
19,6,12,пасмурно
19,6,13,ясно
19,6,14,ясно
19,6,15,п/обл
19,6,16,пасмурно
19,6,17,облачно
19,6,18,ясно
19,6,19,"пасм, 81%"
19,6,20,"пасм, 36%"
19,6,21,"п/обл, 9%, ветер"
19,6,22,п/обл
19,6,23,п/обл
19,6,24,ясно
19,6,25,ясно
19,6,26,ясно
19,6,27,"ясно, ветерок"
19,6,28,"ясно, ветерок"
19,6,29,облачно
19,6,30,"пасм, ливень"
19,7,1,"ясно, ветер"
19,7,2,п/обл
19,7,3,ясно
19,7,4,ясно
19,7,5,"ясно, ветерок"
19,7,6,пер.обл.
19,7,7,облачно
19,7,8,"обл.,возм.дождь 0,6мм"
19,7,9,малообл.
19,7,10,малообл.
19,7,11,пер.обл.
19,7,12,дождь
19,7,13,ясно
19,7,14,обл с пр.
19,7,15,"п/обл, 46%, ветер"
19,7,16,"обл с пр., 47%"
19,7,17,ясно
19,7,18,обл с пр
19,7,19,ясно
19,7,20,ясно
19,7,21,"25, ясно"
19,7,22,ясно
19,7,23,"пасм, 61% ливень"
19,7,24,ясно
19,7,25,ясно
19,7,26,"обл с пр, 21%"
19,7,27,ясно
19,7,28,ясно
19,7,29,ясно
19,7,30,облачно
19,7,31,"пасм, 87% ветер"
19,8,1,ясно
19,8,2,ясно
19,8,3,ясно
19,8,4,"ясно, ветерок"
19,8,5,"обл, 61%"
19,8,6,"ясно, ветер"
19,8,7,ясно
19,8,8,ясно
19,8,9,ясно
19,8,10,обл с пр.
19,8,11,малообл.
19,8,12,ясно
19,8,13,пер.обл.
19,8,14,"пер.обл.,возм.дождь 1,5мм  27%"
19,8,15,облачно
19,8,16,"пер.обл., дождь 1,2мм, гроза 72%"
19,8,17,пер.обл.
19,8,18,ясно
19,8,19,пер.обл.
19,8,20,"обл., дождь 3,7мм 84%"
19,8,21,"пер.обл.,возм.дождь 0,4мм 61%"
19,8,22,облачно 
19,8,23,"пер.обл.,возм.дождь 0,6мм 42%"
19,8,24,"пер.обл., северный ветер"
19,8,25,пер.обл.
19,8,26,малообл.
19,8,27,малообл.
19,8,28,облачно
19,8,29,пер.обл.
19,8,30,облачно
19,8,31,пер.обл.
19,9,1,пер.обл.
19,9,2,пер.обл.
19,9,3,малообл.
19,9,4,пасмурно
19,9,5,ясно
19,9,6,ясно
19,9,7,ясно
19,9,8,"ясно, ветер"
19,9,9,"пасм, 60%"
19,9,10,облачно
19,9,11,ясно
19,9,12,ясно
19,9,13,"ясно, ветер"
19,9,14,обл с пр
19,9,15,"пасм, 24%"
19,9,16,"пасм, 72%, ветер"
19,9,17,"ясно, 39%"
19,9,18,"пасм, 60%"
19,9,19,"обл с пр, 53%, ветер"
19,9,20,"пасм, 68%"
19,9,21,"пасм, 20% дождь"
19,9,22,"ясно, 11%"
19,9,23,ясно
19,9,24,облачно
19,9,25,"обл с пр, ветер, 9%"
19,9,26,"обл, 9%"
19,9,27,"п/обл, ветерок"
19,9,28,пасмурно
19,9,29,обл с пр
19,9,30,"малообл, 35%"
19,10,1,п/обл
19,10,2,обл с пр
19,10,3,"пасм, дождь, ветер"
19,10,4,облачно
19,10,5,малообл.
19,10,6,малообл.
19,10,7,малообл.
19,10,8,"п/обл, ветерок"
19,10,9,облачно
19,10,10,"ясно, ветерок"
19,10,11,"ясно, ветерок"
19,10,12,ясно
19,10,13,"обл, ветерок"
19,10,14,"ясно, 15%"
19,10,15,"обл с пр, 38%"
19,10,16,"пасм, 50%"
19,10,17,"пасм, ветер, 18%"
19,10,18,"пасм, 63%"
19,10,19,"обл с пр, ветер, 14%"
19,10,20,ясно
19,10,21,"обл, ветерок, 61%"
19,10,22,"пасм, 67%"
19,10,23,ясно
19,10,24,"пасм, 61%"
19,10,25,"пасм, 76%"
19,10,26,"пасм, 16%"
19,10,27,п/обл
19,10,28,"пасм, ветер"
19,10,29,"ясно, ветер"
19,10,30,ясно
19,10,31,пасмурно
19,11,1,обл с пр.
19,11,2,"пасм, 49%"
19,11,3,"ясно, ветер"
19,11,4,"пасм, ветер"
19,11,5,"пасм, ветер, 79%"
19,11,6,"ясно, 11%"
19,11,7,"обл с пр, ветерок"
19,11,8,"пасм, ветерок"
19,11,9,"пасм, ветер, 70%"
19,11,10,"обл с пр, 11% , ветер"
19,11,11,"обл, ветер, 24%"
19,11,12,пасмурно
19,11,13,ясно
19,11,14,"обл, ветерок"
19,11,15,обл с пр
19,11,16,облачно
19,11,17,"ясно, ветерок"
19,11,18,"ясно, ветерок"
19,11,19,"пасм, 23%, ветер"
19,11,20,"ясно, ветер"
19,11,21,облачно
19,11,22,"пасм, ветерок, 24%"
19,11,23,пасмурно
19,11,24,пасмурно
19,11,25,"пасм, 5% снег"
19,11,26,"пасм, 24% снег"
19,11,27,"пасм, 24%"
19,11,28,"пасм, 18% ветерок"
19,11,29,"пасм, ветерок"
19,11,30,пасмурно
19,12,1,ясно
19,12,2,ясно
19,12,3,"пасм, ветерок, 51%, снег"
19,12,4,"пасм, ветер, 54% снег"
19,12,5,"пасм, ветер, 24% "
19,12,6,"пасм, 76%"
19,12,7,"пасм, 72% снег с дождем "
19,12,8,"пасм, 74% дождь, ветер"
19,12,9,"обл с пр, 19%"
19,12,10,пасмурно
19,12,11,"пасм, 76% снег, ветер"
19,12,12,"пасм, ветер, 91%"
19,12,13,"пасм, ветер, 72% снег"
19,12,14,"обл, 44%"
19,12,15,ясно
19,12,16,обл с пр
19,12,17,облачно
19,12,18,"ясно, ветер"
19,12,19,"обл, ветер, 39% дождь"
19,12,20,"пасм, 35%"
19,12,21,"пасм, ветер, 74%  дождь"
19,12,22,"пасм., неб.дождь"
19,12,23,"пасмурно, неб.дождь"
19,12,24,пасмурно
19,12,25,пасмурно
19,12,26,"пасм., возм. дождь"
19,12,27,"пасм., возм. дождь"
19,12,28,"пасм, 39% дождь, ветер"
19,12,29,"обл, 53% ветер"
19,12,30,"п/обл, ветер"
19,12,31,"пасм, 84% ветер"
20,1,1,"пасм, ветер, 73%"
20,1,2,"пасм, 65%"
20,1,3,"пасм, 47% ветер"
20,1,4,"пасм, 12%"
20,1,5,"пасм, 70%"
20,1,6,"пасм, 71% снег"
20,1,7,"пасм, 14%"
20,1,8,"пасм, 23% снег с дождем"
20,1,9,"пасм, 72%"
20,1,10,"пасм, 72%"
20,1,11,"пасм, 85% дождь, ветер"
20,1,12,"пасм, 78% дождь"
20,1,13,"пасм, 71%"
20,1,14,"п/обл, 18%"
20,1,15,"пасм, 14% , ветер"
20,1,16,"п/обл, 24%"
20,1,17,"пасм, 71%"
20,1,18,"пасм, 87% д+снег"
20,1,19,"обл с пр, 12%"
20,1,20,"обл с пр, 12%"
20,1,21,"пасм, ветер, д+снег, 76%"
20,1,22,обл с пр
20,1,23,"пасм, 16%"
20,1,24,пасмурно
20,1,25,облачно
20,1,26,"пасм, 61% снег"
20,1,27,пасмурно
20,1,28,облачно
20,1,29,"пасм, 49% д+снег, ветер"
20,1,30,"пасм, 74% д+снег, ветер"
20,1,31,"пасм, ветер, 73% д+снег"
20,2,1,"пасм, 72% дождь, ветер"
20,2,2,"обл, 24%"
20,2,3,"обл с пр, 47% снег"
20,2,4,"п/обл, 5%"
20,2,5,обл с пр
20,2,6,"пасм, 14% снег, ветерок"
20,2,7,"пасм, 12%, ветер"
20,2,8,"пасм, неб.ветерок"
20,2,9,"пасм, ветер"
20,2,10,"п/обл, ветер"
20,2,11,"обл с пр, 37%"
20,2,12,"обл, 42%, неб. ветерок"
20,2,13,"пасм, 14%, ветер"
20,2,14,пасмурно
20,2,15,пасмурно
20,2,16,"пасм, 42% дождь"
20,2,17,"пасм, 97%, ветер"
20,2,18,"обл с пр, шторм"
20,2,19,"п/обл, ветер"
20,2,20,"пасм, ветер, 79% дождь"
20,2,21,"пасм, 51% ветер"
20,2,22,обл с пр
20,2,23,"пасм, 58% дождь+снег"
20,2,24,"пасм, 77%"
20,2,25,"пасм, 71%, д+снег, ветер"
20,2,26,"обл с пр, ветерок"
20,2,27,обл с пр
20,2,28,п/обл
20,3,1,обл с пр
20,3,2,пасмурно
20,3,3,"пасм, ветерок"
20,3,4,"пасм, 24% д+снег, ветер"
20,3,5,"пасм, 18%"
20,3,6,"п/обл, 24%"
20,3,7,"пасм, 68% д+снег, ветер"
20,3,8,"пасм, шт.ветер, 5% снег"
20,3,9,"ясно, 11%"
20,3,10,"п/обл, 77%"
20,3,11,"пасм.,снег/дождь, ветер"
20,3,12,облачно
20,3,13,дождь со снегом
20,3,14,"облачно, ветер, дождь"
20,3,15,пасмурно
20,3,16,ясно
20,3,17,"обл с пр, ветер"
20,3,18,пасмурно
20,3,19,"обл, 24%"
20,3,20,"пасм, 24%"
20,3,21,"ясно, 47%"
20,3,22,"пасм, 74%"
20,3,23,"пасм, 71% ливень, ветер"
20,3,24,"пасм, 85% ветерок"
20,3,25,"пасм, 76% ветерок"
20,3,26,пасмурно
20,3,27,"пасм, ветер"
20,3,28,ясно 19%
20,3,29,"обл, 23% дождь"
20,3,30,"пасм, 77% дождь"
20,3,31,"пасм, 61%"
20,4,1,"обл, ветер"
20,4,2,"п/обл, ветер"
20,4,3,облачно
20,4,4,"пасм, ветер, дождь"
20,4,5,"пасм, ветер,д+сн"
20,4,6,"пасм, ветер, дождь"
20,4,7,"пасм, 76%, ветер"
20,4,8,"обл с пр, 56%, ветер"
20,4,9,"ясно, ветер"
20,4,10,обл с пр
20,4,11,п/обл
20,4,12,ясно
20,4,13,облачно
20,4,14,"пасм, 56%"
20,4,15,"пасм, 42%, ветер"
20,4,16,"п/обл, ветер"
20,4,17,п/обл
20,4,18,п/обл
20,4,19,обл с пр
20,4,20,"пасм, 24%"
20,4,21,"обл, ветерок"
20,4,22,ясно
20,4,23,"пасм, 77%"
20,4,24,"п/обл, 18%"
20,4,25,"пасм, 24%"
20,4,26,малообл
